Gene	d0	d21	d51
FBXO42	4.19267150977063	5.07980274696659	4.85134924054982
MFAP3	4.29188056550527	5.4169210676249	5.28590609570129
MRI1	2.46429229916547	2.48309615599136	2.17661041561156
METTL1	2.74485109079303	0.273474494425724	1.33150234065069
AGA	2.9153324263596	-1.51820508329943	0.756960893650505
PI4K2B	4.28537244731075	2.14423672975192	1.3694348256213
BOD1L1	8.44497571503674	9.01487012400145	8.8529609150416
MAT2B	5.88316587808005	3.56350858233614	3.96168032608543
TLL1	0.267567680779754	2.37126896355446	0.013344812865734
EDC4	5.02521500350983	4.96535730776192	5.04461857700533
TRIO	7.26458643027455	7.82949600695321	7.81140254273089
VCAN	10.1818972138941	10.1410307440114	7.65255839942163
CLEC16A	4.7899352512657	5.72551654358183	5.57915159404087
CDH1	8.39589853939437	0.384884283145926	0.395382152780813
SKIV2L2	7.35172406704723	6.44496493709727	6.55434899225918
DNAH5	0.824896347627674	-0.63105330169961	0.299498275846519
ZFYVE16	6.53605731312516	7.17743703903709	6.68474770970703
FAM65A	1.98728875184372	5.34403367078335	5.78332661041784
RAI14	7.91505831542927	8.61505654111824	7.05551982864678
SOX30	-1.25053434134182	-2.11782725021477	-1.4906436031248
PNKP	3.83782785709711	1.1965538696391	1.95455916808359
BEST2	-0.87719234868333	-2.75693286748131	-2.78071042944395
PHLPP2	5.95090679616175	5.17027613449017	5.23681004182538
SPDL1	6.58181325056378	4.62078363049915	4.84241271943568
STAU2	5.74499325815916	6.51280930090888	6.6334936354748
PQLC2	2.020810197706	2.05630872811641	1.84056821854248
CTNS	2.08707065169422	2.09159743804139	1.64246370411736
RTN4R	2.95977115545716	2.75149422328014	2.91645819082758
PHF23	5.09157845628827	5.07940144299771	5.21720510460714
CDH10	-1.66147978750616	6.20605142525487	6.74589578973478
INPP4A	5.80039350097032	6.81321955448537	6.40549495539439
RAB27B	0.402036532936009	5.30770582086272	5.70750027757797
PSMA4	7.20485259156776	6.29755013640766	6.40525898563381
MYO16	-1.525886735206	5.10704923011237	4.14176693591853
LSG1	5.67657797301556	4.89568855528323	5.18438478232041
PARP3	-0.835970584933324	1.1614241212706	1.54421396294154
TNC	2.17181225806281	1.50962683299689	0.621636195401064
THAP3	2.16162820256553	2.43236668646002	2.55523471111295
FAM65C	1.77589906955445	-1.68778101468884	-2.72755030010102
TDP1	5.48281758415478	4.26876922100011	3.69743343760125
AIFM2	1.91333059630928	-1.38376298784378	0.930550140104127
SPATA7	3.54702290509988	5.00235419758184	4.78926323824178
MED17	5.90739792334427	6.27906553748651	6.02265453512326
RETSAT	2.30593043228675	2.07932744507368	2.26525990022213
CAPG	3.75028850188739	-3.0747533144917	-2.78071042944395
AP2S1	3.62683524382408	2.62443012247495	3.00011392804032
USH2A	-1.66353540435586	-1.57315461291403	-0.700223512191582
TG	-2.24786613608389	3.48012723619759	1.78600760551669
ADAM28	1.08871145684841	0.391507584062084	-0.304418819421295
DCUN1D1	6.83542978560488	6.02898443878299	5.89404726348784
JADE2	5.40010270909504	1.31734594657079	3.57687614874228
ZIC2	6.58403307201084	4.46950821462001	4.30349851587196
TRIT1	4.04813895107682	4.23134157143403	4.12083485783898
CUL7	3.99027579148358	3.86828675097682	4.314700322041
CTNNA1	7.93753116901912	6.02095499080733	6.55137740967186
PHKA2	4.47201003007768	2.31449405888734	2.8839452678534
CNTLN	6.1133310566961	5.23273683469158	4.81194296189382
EPHA3	0.321108116221488	7.65884517328872	7.36315859051389
HSPA5	8.49404923073989	6.66783785597177	7.76941634734674
DSG2	8.65431170589273	2.16594054938446	3.58226639642703
GEMIN8	2.66717387712233	2.7616441708576	2.34373733683568
OFD1	5.69081999762358	5.71172465259024	5.28892884301654
GPM6B	6.70535058378951	5.78808667043084	5.47700951369066
PREX2	6.65127885582816	3.87483041787571	2.22811048678498
WDR37	3.83461063028604	5.398966164119	5.31310075823704
YTHDC2	6.44503068415168	6.3572931904047	5.7795305359286
CTPS2	5.11338976563659	4.41307116213988	4.27079237806803
ATP6V1H	4.80934571997875	6.03639867495106	6.22413183577772
POLR2B	7.81108552618613	7.63281483670764	7.51775715971281
FAM214A	4.03970950807846	6.28967768583502	5.88260256508953
ARAP2	2.25850978127671	2.91565044770012	2.65052964719371
TPR	9.02222516200725	8.48677023318941	8.47654588115665
CP	0.900413175661531	-2.43436461165791	-3.07475331449171
KIAA0556	4.26551179850051	3.8610864474856	3.73196280291916
DTNBP1	2.69403212023869	3.45827797062739	3.70653569078313
XK	1.63166922758588	2.05021476716506	3.62637486701347
ANO2	2.17725489967402	0.283624546723773	0.772407032876818
C12orf4	4.0127421244779	5.37015289417251	5.25282094498145
SCML1	1.49384579239633	3.69939825903051	3.94186614551865
WWC3	5.93058776718988	3.93180745083944	3.60080499216638
ARHGAP6	-0.465493900214738	3.73486626543328	4.048056046068
FAM184B	-0.652535708442481	0.497148473195982	1.80553582075419
MAP4	8.04347646305579	7.95973021816405	8.00065921078945
GOPC	5.14521653612566	6.06172876344116	6.19587842063169
USP28	7.57586153038221	4.23092418557371	3.59908006541394
HDAC9	4.37478882716128	7.15412876135351	6.443662671492
TSPAN17	4.35642637008414	4.99317779765768	4.9226230574384
NOP16	4.04281163037947	2.45676005470449	2.22859819074992
CC2D2A	4.5851757413464	4.13145483688758	3.78027663482017
RRM2B	7.00030826369604	5.23494754066218	5.76934536897158
ZNF800	3.87937426618969	6.06745288999978	6.19908132124621
SNX29	3.69791356596914	4.98720369673068	4.73949993759022
LMO3	4.29040704534641	0.497200803746331	-1.69855139267497
MRPS10	4.70283716573148	4.02370464656869	4.47799732116526
GUCA1A	0.659642282345547	-2.43436461165791	-1.93194915382432
RSF1	7.54426729345787	8.04558879421571	7.85570954098033
VPS13D	6.74812461789822	6.89056567903654	6.96333817318698
CELF2	4.98618880150791	6.3351156680846	6.16632732009896
FAM120A	6.55745743993053	4.97476654655038	5.32537685392998
R3HDM1	7.50549197544182	8.07229470213246	7.55402373196873
COL9A2	1.25306907390234	-3.0747533144917	-3.07475331449171
KITLG	5.12716342902499	6.05414116899652	5.71807156972773
ERCC8	4.56936898590287	4.66772083450338	4.36293779142948
ADAMTS6	3.26511943496513	-0.418891858244723	0.063157067197748
H6PD	3.78304948441967	3.52867098932809	3.4074139208297
VAMP3	4.41548120919477	3.60928693254158	3.03475473929889
PER3	3.43627875511532	3.16315974544708	4.18238333317682
UTS2	-2.23142674336077	-2.53707067608695	3.1889802719315
TNFRSF9	-2.81461404377933	-1.60942559336026	2.54672758134518
EPN3	1.59853765311295	-3.0747533144917	-2.20010965390391
LTBP1	6.12247133980825	1.4505105677767	1.05086756947497
RCN1	6.54397129731041	5.14188401348648	6.17157788951778
ELN	-0.739839403839899	-3.0747533144917	-2.72755030010102
RFC2	4.84986116483357	2.59732836830067	2.48597088457512
ARID1B	7.1331109291333	7.89489725095474	7.46782956724813
CLPTM1L	6.25938977911104	5.35855307721057	5.63863212254777
NEDD4L	6.63387350869717	8.00290942957899	7.29530025394939
PPP1R3F	2.25652951621082	2.98668532472757	3.60054137286108
HEXB	4.90837647155815	2.99064930822306	4.19911335373133
PTCD2	4.07878753397767	4.16737846736526	4.29377739115834
KIAA2022	0.730198936769769	5.88844648314536	6.02706065783184
JKAMP	4.62962639232511	4.92666090603724	4.77439299699559
DKK3	3.73674454160969	5.65012405146568	7.03493316877234
ARHGEF5	5.89193028688216	-2.21226023018057	-0.47629905167129
NFE2L3	7.02645326942791	1.95960025719843	2.44442911154133
MCUR1	5.92869602000779	5.5081507752677	5.83336385574175
LIMA1	6.62020061476672	3.62663298664058	3.82445270055589
LETMD1	3.47842800170697	4.25419833796795	4.03292321688757
SLC4A8	3.69732676978834	7.6953430208682	7.61963517069524
LAMC3	3.09393485222146	-2.04268429879116	-2.43350741505326
PTGER3	-0.492381506615503	0.1815807603887	3.12249807667586
TNIP3	-2.39224794035475	-0.144577649501757	0.021756122795188
MAPK9	6.0653707423009	6.76219596480807	6.75053317283137
COL23A1	2.32222275991033	-2.75218505866831	-2.20010965390391
BCAR1	5.56258259916813	5.2392557966041	5.08449831924955
FAM160A2	2.77758010149684	3.36965535055195	3.24516211694267
HERPUD1	3.37311482093352	4.76411381756492	4.49950369867953
HOMER3	3.35139283563754	2.76929291104062	2.01984042562799
RAD51	3.83885633152545	-1.82412805451948	-2.20010965390391
POLQ	6.71050515818678	-0.865981262248464	-1.01198233884501
PIK3CB	5.98769713073067	4.6035195738296	5.15219219406058
CYBA	3.51294079065155	-0.788394540369376	-0.449360644053012
THOC3	4.56168386403059	3.0932741448713	2.86457266742774
HEBP2	5.05937898881135	3.15862510554373	4.47246714385723
MPHOSPH9	6.45656742565475	5.65398671226895	5.47165354939318
PLEKHA5	7.77637215879642	8.9926195578865	7.79575323675845
PRSS8	4.90909745074229	-1.68778101468884	-2.06377773980979
SIKE1	6.48664913563286	6.39310347811511	6.87099715238514
RRP12	5.74532369126173	4.10608027575451	4.42651569657567
FNIP2	3.99985363733974	6.1966949300063	5.93075806720164
MSMO1	6.48608118274128	7.17204550077385	6.94934387117667
TTC17	6.78018081747445	7.15215244600487	6.68810450905093
ALX4	-2.81461404377933	-0.0279866257335069	-1.32944623240773
FSTL4	1.6160640844702	3.13278424535179	2.24850175411527
FOXN3	7.89919369901563	5.81811435618962	5.10223361677325
METTL24	-0.835970584933324	-1.26637681623815	-1.67434745931619
AKR7A2	3.47059896977171	2.66256425943328	3.00530473708937
MRTO4	5.08928956278111	3.42790255264524	3.57129689073004
NNAT	4.44940305591093	5.49984377347573	4.70587717115123
USE1	1.35606467347995	1.41975123340759	1.88732149796265
MCF2L2	3.91478826996725	6.14292222086109	6.23872323854924
NRIP2	-1.05173500046502	-1.57039081225824	-1.39473806337939
LAMA3	0.757641531318122	-1.65455212313007	-1.07241924672405
AP5M1	6.13034511533308	6.80212529593373	6.61260650251699
ANAPC4	5.3269442284096	4.97032791805211	4.5411945410838
KCNQ1	0.0732668168769704	-3.0747533144917	-1.51291608509772
TRAPPC3	3.29871636045916	3.43013064535152	3.48142295347221
THRAP3	9.02318569624422	8.07804406900719	7.99733729950244
PHPT1	3.1499846624917	3.49727388484282	3.3307282689241
ENTPD2	0.486381595852107	-3.0747533144917	-1.83037997866044
LY75	-1.04699949689164	-2.75693286748131	-2.78071042944395
ARID4B	6.98664915117102	7.30014330125058	7.05552959231789
OPN3	4.08894003043531	2.91589987587795	3.05249687612547
SDCCAG8	4.10261949282545	6.0327536953967	5.63699315427966
PTPRN	1.47651616717878	5.17962647487654	6.85364396077395
HHAT	-0.768079847105213	0.362330840589434	1.33566803008763
KIF1B	8.39820787696735	9.9884329484106	9.9048713147977
FOXC1	0.322051988289123	2.92042647744409	2.46312020304768
TBC1D22A	4.20124911046651	4.0750282230879	3.76516399312693
SYNE2	9.28000082654906	5.94924006509763	6.24348466112083
PLEKHH1	5.17841412190112	4.10868264443792	3.49426657712332
ATP9A	3.96801791542075	8.91590793331434	9.01748881754475
FAM168A	5.19242424014848	7.32433550092025	7.48613029266801
RELT	2.27930774023787	1.36178345171987	1.99259500635916
GALC	4.11316310227983	5.18634534345905	5.54381456255812
NOP58	7.31162946284163	5.87149768922068	5.64829697355152
SZRD1	5.63378585037779	4.04088138460081	3.87777661407224
KCNH2	2.69998966115602	4.79407386150823	5.26839356069147
CUL1	6.90993533550365	6.41386626543287	6.29933963330857
FAM114A2	3.65332953789474	4.32493349208388	4.01963262141643
CYFIP2	6.49129171572261	8.10742111771042	8.12062133907031
TAB2	7.21622786874037	6.64478910513147	6.54298659794784
GINM1	4.06688102952747	4.06010339896832	4.00826864533587
EIF2AK2	7.53237870620592	6.44940018344081	7.04720554445231
USP36	5.69264238774043	4.37221995112935	4.07799571913315
KMT2C	8.08258940900468	8.69806903596398	8.18159724737005
MCOLN3	2.44852999040922	-1.38100321801296	-1.32944623240773
CCDC85A	-1.05173500046502	4.01990065124387	4.48983989664185
PUM2	7.80290224243632	7.85166852718378	7.42748885881086
MRPL43	4.63859114498635	3.66509127041063	4.02489290647175
C4orf27	4.69889948508174	4.26682836628175	4.77887982835295
ZFR	8.22255539542341	8.18779830526911	8.16638924007978
ZNF280C	5.57734603556513	4.97337871149658	4.69663000349767
NPFFR2	2.1693966064427	-1.82412805451948	-1.45465453236075
PHF21B	5.31641470826455	6.4385793307293	5.72894177338107
TRAF1	1.47714447577486	1.61130433562007	2.44586588517101
RC3H2	6.84203577337366	8.01560893595043	7.77322326973731
IL17RB	1.75496206808335	-2.04623243599683	-2.06377773980979
TRAF3IP2	3.73129523577214	-0.306193010914206	-0.864511457173876
GYG2	4.66239396894803	2.88431079444308	3.79811265793578
DCBLD2	7.27920697097749	6.17424129337676	5.42435088455906
SOAT1	2.1089495188079	4.20586554207277	4.76047082666513
PKP2	5.25389854683783	1.07523597236677	0.767253658093488
MSH4	0.310404007992793	3.39573459087293	2.70005682596958
F7	-0.194033295338795	1.37196901946767	1.91762350046051
GDI2	9.87689344445503	9.26914634359718	9.19952584667274
PRDM1	0.0732668168769704	-3.0747533144917	-2.22520911402826
ATG5	5.39745548290996	4.88488465206663	4.85255562024158
TMCC3	1.71057701985035	4.4658378247235	3.87990353061477
PITHD1	4.81782886476584	5.22305345312816	5.70268321605793
MTA3	6.84364672172502	5.515264120629	5.5179033449208
USP13	6.40644488025547	5.4090746690508	5.33974843104079
ATP11B	6.37831051112361	6.45022014815853	6.11732756453157
LAMC2	3.81351418085486	-1.38732121188292	1.11871824324846
CDK14	6.87053361572885	5.00194714721973	4.33532981961443
SEC61A1	6.47392455455975	6.17622813268482	6.09427852255398
PPP1R12A	8.21854962533483	7.65683363722989	7.56494759254997
RASGRF1	-0.179429729431044	4.06017417088638	3.80634722125444
CAMK2B	-1.27761130718992	4.58847034474539	5.09362014979737
CROCC	5.01512091943813	2.47326827799857	2.16468472375453
POLR3E	5.93911601980192	4.24925212851127	4.39480914689534
ATP2B4	6.16567031647872	6.01366447333866	7.59932688513873
ZC3H11A	7.21606140240948	7.3395707710914	7.09236867689965
RIOK2	4.87422866023124	4.7044132568007	4.80890762986814
YIPF1	3.33769897350769	3.81533637823528	3.97530991378416
NDC1	6.91952871876345	3.57562471656391	4.08034051110567
DGKG	-1.11382064864285	-2.04623243599683	0.930550140104127
FLYWCH1	2.66877549332508	3.85737848920011	3.82975716009588
UNKL	4.21692877657064	3.52222625394951	3.2854119764085
TBXAS1	0.753198859248233	-1.05226286622203	-0.628868741602875
PARP12	2.43143007834094	-1.21774528049351	0.579913237462857
ALDH18A1	6.34305304318883	5.0674670887525	4.88267619952525
TARBP1	5.27421067712265	6.22113062252689	5.64120824475609
GATB	3.35867163239955	3.48883449382032	3.77224574549347
MXD1	1.8760976306591	5.26142715642419	5.1700664528471
CDK17	5.82195445450152	7.26011875739418	6.81040893531519
DNAJC25	3.36330590239905	3.81562893231288	3.89837193525881
SLC2A3	8.98131147952063	7.17847658828027	7.79526985446005
PSD	0.282131722492077	4.84797090653249	5.27364564844776
CTDP1	4.93823149063139	3.89827749202147	3.64726670344754
YBX3	7.46396171164654	1.86106819863734	2.98229505938714
STYK1	0.578677122669794	0.0401783919964556	2.5045323876253
WNK1	8.2589473681814	7.47379944199243	7.39042226262594
CCAR1	8.39826635071064	7.88735453950547	7.43927143442587
OGFR	4.08812388754265	3.74174388391811	3.74502909571673
PIGV	2.51467035397595	1.33826341728094	1.97465693880358
PTPRU	5.17493634639797	2.9498444282562	4.40034077913035
SNRNP40	5.80795050994971	4.25403661837339	4.23483957177733
RIMBP2	-0.182997188970242	5.49095168351654	5.21856811081001
COL11A1	4.75523168478206	-0.932910555966157	-2.02405243704711
QSER1	8.67163263631181	7.50399559501339	7.22703494574051
MPC1	2.87414232840513	3.87195184463302	3.98542374331662
ACAA1	3.33947347671674	3.51427029358569	3.48801585863454
BCAT1	9.59728053237295	8.02160929218011	7.56137557497748
HDAC7	5.49147064507534	3.44901189101977	2.73501912184209
LZTS1	3.64544067533026	6.99660965692262	6.78264803738356
PRDM6	-1.18746955629231	0.97479424299896	-1.01198233884501
SPAG4	-0.504931919513429	-0.931013190039834	-0.241582697566124
NCKAP1	9.24981974873934	8.81899673107254	8.97247695353174
MRPS35	5.99180711782378	5.19411904070752	5.65527511806351
GUCY1B3	2.90784015622938	0.824995652558888	2.75115561468131
SFSWAP	6.29359605805963	5.82661029601872	5.50543322105272
TNK2	4.33231704405389	3.40070819267673	3.50679408246683
MON2	6.10040818830374	6.71027156433709	6.32957438186694
CDH3	6.73615985192673	1.94424024945562	3.35262823585667
GPBP1	7.30238505060967	6.57258129965283	6.66486445072931
DGAT2	-0.614121978792522	0.309276726936601	1.3770502052839
ZNF112	2.96161656256555	4.47891325024385	4.49511242970076
CS	5.8240772368374	5.63376891744876	5.74724330249897
MRPS24	-1.0842246801073	-1.60942559336026	-1.41107563093811
ELMO2	4.57856444383345	5.52340094751312	5.69709205501184
WAPL	7.92088294116721	6.71872990589268	6.56059837913384
VMP1	6.1062879432799	5.17513216315661	6.44106610769743
APPBP2	4.39765240945452	5.91608917605556	5.93435378409339
POLD1	5.12240554739196	1.15822596788751	1.95961685414915
SEZ6	-0.896053641644573	2.08003695842417	3.9764357962358
EIF4B	9.28583438398546	7.6142907496927	7.98866763002428
SLC6A16	1.5686353265608	-1.90988539616618	-2.16773362333495
GLTSCR1	3.787149279063	2.86112863916527	2.61541176560229
SPHK2	3.12977186889406	2.71899651546191	2.7296511184811
RPL18	6.48089353371685	5.44870202550485	5.72256526005423
CA11	4.74476244031039	4.89716423035576	5.32036615424557
ISOC2	4.18062985164808	1.97514503309688	2.81236386679814
U2AF2	6.48193316450377	5.22066572743937	5.05752158840429
EPN1	6.48909866483013	6.43402354165353	6.44391180458592
MED29	5.3779181522522	5.30147027844989	5.32294619139495
AHRR	-0.39925194215247	0.812965420395948	2.45896823351318
ZNF275	4.26099605159593	4.5002615642228	4.81239091111931
MTMR1	4.634351633363	4.90579246398637	4.92220035918851
GPC1	4.6081869839459	4.95222066125152	4.88481907840154
ADCK1	2.44552533252199	1.99333083010367	1.58421356374147
HAGH	2.32780979225222	3.95115503342842	4.19129670792513
RNF4	6.14574473660899	4.85131175209966	4.80415193021791
CASP8	2.99114173791726	-1.69092028054612	-1.40555146904576
LIMCH1	1.50998472886762	6.2887005913116	6.77410828490411
ASUN	5.34879994626036	4.45845869942428	3.78884763978419
TM7SF3	5.46487412611438	4.33686997252188	4.72619686674757
DLX3	-1.10735121844389	-3.0747533144917	-2.72755030010102
SPA17	1.34180962381552	2.42252193138965	2.87221340755677
ST3GAL6	4.02178468049445	2.31726289880581	3.3803610114694
ATP2C2	1.23185744673542	-0.932910555966157	-1.76446773862287
NGFR	4.32410455768854	7.58645363139317	8.41357146284795
CDON	5.00201069230927	4.75879983342265	4.17218395106098
TAF2	6.07672018397276	5.81168375421403	5.60135360818497
HIPK2	7.48691093305271	7.99822788009811	7.70875115250625
TNPO3	6.78751560646614	5.90344019294322	6.01108434669796
RFXANK	2.76055370712886	0.756499573829038	1.97293570478173
TMEM161A	2.31827667492822	0.0549299129690148	0.402992076074947
LPAR2	2.43087407172478	2.22068536178224	1.5375167241754
CTSA	3.28495679965149	3.13811678510761	3.29800239217236
SUGP2	6.65615198176552	6.82082265659651	6.64196026274972
